feed_id,billing_date,source_count,target_count,file_count,ingestion_time,processing_delay_min,update_dt,sla_breach,version,version_type,version_status,feed_file_prefix
4012,2025-07-17,353678,333809,13,2025-07-17 08:44:34,92,2025-07-17 10:16:34,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-07-18,965674,909567,38,2025-07-18 03:22:32,58,2025-07-18 04:20:32,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-07-19,248478,232296,16,2025-07-19 06:17:17,73,2025-07-19 07:30:17,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-07-20,170867,158996,7,2025-07-20 07:42:27,112,2025-07-20 09:34:27,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-07-21,355851,349101,20,2025-07-21 11:21:33,66,2025-07-21 12:27:33,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-07-21,355851,349101,20,2025-07-21 11:21:33,66,2025-07-21 12:27:33,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-07-22,300928,294111,17,2025-07-22 07:47:05,54,2025-07-22 08:41:05,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-07-23,364720,341634,15,2025-07-23 04:55:20,92,2025-07-23 06:27:20,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-07-24,387931,363771,18,2025-07-24 03:28:31,31,2025-07-24 03:59:31,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-07-24,387931,363771,18,2025-07-24 03:28:31,31,2025-07-24 03:59:31,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-07-25,346579,335331,15,2025-07-25 05:56:14,92,2025-07-25 07:28:14,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-07-25,346579,335331,15,2025-07-25 05:56:14,92,2025-07-25 07:28:14,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-07-26,201062,188312,9,2025-07-26 04:35:55,14,2025-07-26 04:49:55,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-07-27,236333,0,1,2025-07-27 08:13:12,493,2025-07-27 16:26:12,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-07-27,236333,0,1,2025-07-27 08:13:12,493,2025-07-27 16:26:12,False,2,FULL,INACTIVE,BILLING_BR
4012,2025-07-27,236333,0,1,2025-07-27 08:13:12,493,2025-07-27 16:26:12,False,3,INCR,ACTIVE,BILLING_BR
4012,2025-07-28,389167,364780,17,2025-07-28 04:47:33,15,2025-07-28 05:02:33,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-07-28,389167,364780,17,2025-07-28 04:47:33,15,2025-07-28 05:02:33,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-07-29,207648,197702,20,2025-07-29 12:56:17,21,2025-07-29 13:17:17,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-07-30,200342,189732,13,2025-07-30 12:45:16,117,2025-07-30 14:42:16,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-07-31,282372,275637,21,2025-07-31 06:23:33,39,2025-07-31 07:02:33,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-07-31,282372,275637,21,2025-07-31 06:23:33,39,2025-07-31 07:02:33,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-08-01,365580,341604,19,2025-08-01 06:29:17,92,2025-08-01 08:01:17,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-02,188898,186979,8,2025-08-02 06:47:02,41,2025-08-02 07:28:02,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-03,165046,154113,6,2025-08-03 04:07:21,86,2025-08-03 05:33:21,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-04,214073,208304,12,2025-08-04 01:03:56,21,2025-08-04 01:24:56,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-05,246934,234719,9,2025-08-05 12:34:07,97,2025-08-05 14:11:07,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-08-05,246934,234719,9,2025-08-05 12:34:07,97,2025-08-05 14:11:07,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-08-06,230142,227466,13,2025-08-06 09:56:29,70,2025-08-06 11:06:29,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-08-06,230142,227466,13,2025-08-06 09:56:29,70,2025-08-06 11:06:29,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-08-07,253001,250397,28,2025-08-07 06:05:16,42,2025-08-07 06:47:16,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-08,284261,274559,16,2025-08-08 11:30:33,85,2025-08-08 12:55:33,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-09,202645,0,1,2025-08-09 10:48:49,448,2025-08-09 18:16:49,True,1,FULL,INACTIVE,BILLING_BR
4012,2025-08-09,202645,0,1,2025-08-09 10:48:49,448,2025-08-09 18:16:49,True,2,FULL,ACTIVE,BILLING_BR
4012,2025-08-10,174080,160506,7,2025-08-10 08:30:21,65,2025-08-10 09:35:21,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-11,215849,208198,17,2025-08-11 02:38:11,40,2025-08-11 03:18:11,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-08-11,215849,208198,17,2025-08-11 02:38:11,40,2025-08-11 03:18:11,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-08-12,224865,215847,17,2025-08-12 03:31:29,42,2025-08-12 04:13:29,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-13,356820,341285,19,2025-08-13 10:06:44,104,2025-08-13 11:50:44,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-14,265132,261277,11,2025-08-14 00:21:58,98,2025-08-14 01:59:58,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-08-14,265132,261277,11,2025-08-14 00:21:58,98,2025-08-14 01:59:58,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-08-15,328261,319429,15,2025-08-15 10:23:07,13,2025-08-15 10:36:07,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-16,189054,78329,3,2025-08-16 08:13:48,197,2025-08-16 11:30:48,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-08-16,189054,78329,3,2025-08-16 08:13:48,197,2025-08-16 11:30:48,False,2,FULL,INACTIVE,BILLING_BR
4012,2025-08-16,189054,78329,3,2025-08-16 08:13:48,197,2025-08-16 11:30:48,False,3,FULL,ACTIVE,BILLING_BR
4012,2025-08-17,234005,228479,14,2025-08-17 04:33:53,108,2025-08-17 06:21:53,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-18,321225,316431,16,2025-08-18 10:18:44,96,2025-08-18 11:54:44,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-19,276298,266189,11,2025-08-19 02:32:03,88,2025-08-19 04:00:03,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-20,249582,237506,9,2025-08-20 03:50:42,110,2025-08-20 05:40:42,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-21,267195,263554,11,2025-08-21 07:47:33,51,2025-08-21 08:38:33,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-08-21,267195,263554,11,2025-08-21 07:47:33,51,2025-08-21 08:38:33,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-08-22,268443,263668,14,2025-08-22 11:37:13,13,2025-08-22 11:50:13,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-23,174165,160642,7,2025-08-23 06:00:54,101,2025-08-23 07:41:54,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-24,168353,162250,16,2025-08-24 01:47:23,30,2025-08-24 02:17:23,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-25,370124,167344,7,2025-08-25 06:12:14,65,2025-08-25 07:17:14,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-08-25,370124,167344,7,2025-08-25 06:12:14,65,2025-08-25 07:17:14,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-08-26,293904,278611,16,2025-08-26 00:15:01,66,2025-08-26 01:21:01,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-08-26,293904,278611,16,2025-08-26 00:15:01,66,2025-08-26 01:21:01,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-08-27,292594,285466,28,2025-08-27 12:11:43,69,2025-08-27 13:20:43,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-28,242821,0,1,2025-08-28 10:38:22,230,2025-08-28 14:28:22,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-08-28,242821,0,1,2025-08-28 10:38:22,230,2025-08-28 14:28:22,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-08-29,205764,192190,15,2025-08-29 11:02:48,98,2025-08-29 12:40:48,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-08-30,234902,231049,12,2025-08-30 08:55:07,110,2025-08-30 10:45:07,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-08-30,234902,231049,12,2025-08-30 08:55:07,110,2025-08-30 10:45:07,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-08-31,243973,240981,12,2025-08-31 04:33:18,100,2025-08-31 06:13:18,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-01,257020,242915,10,2025-09-01 09:28:56,36,2025-09-01 10:04:56,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-09-01,257020,242915,10,2025-09-01 09:28:56,36,2025-09-01 10:04:56,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-09-02,271013,255583,13,2025-09-02 03:33:53,23,2025-09-02 03:56:53,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-03,222189,211973,14,2025-09-03 12:32:55,27,2025-09-03 12:59:55,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-04,271955,261370,23,2025-09-04 08:21:11,56,2025-09-04 09:17:11,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-05,369481,350754,33,2025-09-05 05:57:21,85,2025-09-05 07:22:21,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-06,184714,111811,5,2025-09-06 11:46:54,218,2025-09-06 15:24:54,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-09-06,184714,111811,5,2025-09-06 11:46:54,218,2025-09-06 15:24:54,False,2,FULL,INACTIVE,BILLING_BR
4012,2025-09-06,184714,111811,5,2025-09-06 11:46:54,218,2025-09-06 15:24:54,False,3,FULL,ACTIVE,BILLING_BR
4012,2025-09-07,276110,261514,13,2025-09-07 00:52:45,107,2025-09-07 02:39:45,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-08,334348,321296,27,2025-09-08 11:54:20,104,2025-09-08 13:38:20,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-09,333803,322389,18,2025-09-09 06:45:18,15,2025-09-09 07:00:18,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-10,287146,0,1,2025-09-10 09:59:23,297,2025-09-10 14:56:23,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-09-10,287146,0,1,2025-09-10 09:59:23,297,2025-09-10 14:56:23,False,2,INCR,INACTIVE,BILLING_BR
4012,2025-09-10,287146,0,1,2025-09-10 09:59:23,297,2025-09-10 14:56:23,False,3,FULL,INACTIVE,BILLING_BR
4012,2025-09-11,333248,326621,13,2025-09-11 12:45:08,94,2025-09-11 14:19:08,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-12,317083,299035,13,2025-09-12 12:53:28,90,2025-09-12 14:23:28,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-13,230494,221322,15,2025-09-13 05:18:56,100,2025-09-13 06:58:56,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-14,163156,155212,8,2025-09-14 11:37:51,113,2025-09-14 13:30:51,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-15,326491,314443,36,2025-09-15 07:03:45,46,2025-09-15 07:49:45,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-16,295469,277709,15,2025-09-16 09:44:47,63,2025-09-16 10:47:47,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-17,269507,263896,23,2025-09-17 06:27:08,35,2025-09-17 07:02:08,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-09-17,269507,263896,23,2025-09-17 06:27:08,35,2025-09-17 07:02:08,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-09-18,310565,296341,22,2025-09-18 05:23:37,38,2025-09-18 06:01:37,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-19,207830,202500,9,2025-09-19 07:16:39,103,2025-09-19 08:59:39,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-20,208923,203649,15,2025-09-20 07:09:43,71,2025-09-20 08:20:43,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-21,206141,190555,11,2025-09-21 05:07:44,90,2025-09-21 06:37:44,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-22,272431,267921,27,2025-09-22 00:21:18,56,2025-09-22 01:17:18,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-23,345669,325027,16,2025-09-23 09:21:56,116,2025-09-23 11:17:56,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-24,314069,310009,14,2025-09-24 08:42:13,36,2025-09-24 09:18:13,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-25,372497,368003,17,2025-09-25 06:32:03,81,2025-09-25 07:53:03,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-09-25,372497,368003,17,2025-09-25 06:32:03,81,2025-09-25 07:53:03,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-09-26,398869,0,1,2025-09-26 00:32:26,508,2025-09-26 09:00:26,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-09-26,398869,0,1,2025-09-26 00:32:26,508,2025-09-26 09:00:26,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-09-27,154580,118143,5,2025-09-27 08:20:49,100,2025-09-27 10:00:49,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-09-27,154580,118143,5,2025-09-27 08:20:49,100,2025-09-27 10:00:49,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-09-28,246993,233993,11,2025-09-28 00:49:39,97,2025-09-28 02:26:39,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-09-29,217974,206948,8,2025-09-29 08:34:22,92,2025-09-29 10:06:22,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-09-29,217974,206948,8,2025-09-29 08:34:22,92,2025-09-29 10:06:22,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-09-30,223067,122401,8,2025-09-30 09:05:05,87,2025-09-30 10:32:05,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-09-30,223067,122401,8,2025-09-30 09:05:05,87,2025-09-30 10:32:05,False,2,INCR,INACTIVE,BILLING_BR
4012,2025-09-30,223067,122401,8,2025-09-30 09:05:05,87,2025-09-30 10:32:05,False,3,INCR,ACTIVE,BILLING_BR
4012,2025-10-01,211458,198760,21,2025-10-01 09:45:12,97,2025-10-01 11:22:12,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-10-01,211458,198760,21,2025-10-01 09:45:12,97,2025-10-01 11:22:12,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-10-02,385496,370055,23,2025-10-02 07:37:02,33,2025-10-02 08:10:02,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-10-03,374506,350737,15,2025-10-03 08:10:41,18,2025-10-03 08:28:41,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-10-03,374506,350737,15,2025-10-03 08:10:41,18,2025-10-03 08:28:41,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-10-04,236926,233770,10,2025-10-04 08:06:48,106,2025-10-04 09:52:48,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-10-05,223090,209122,12,2025-10-05 12:08:47,11,2025-10-05 12:19:47,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-10-05,223090,209122,12,2025-10-05 12:08:47,11,2025-10-05 12:19:47,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-10-06,278375,257911,14,2025-10-06 02:47:49,61,2025-10-06 03:48:49,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-10-07,276572,257328,11,2025-10-07 04:17:54,13,2025-10-07 04:30:54,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-10-08,321398,300053,22,2025-10-08 12:31:38,115,2025-10-08 14:26:38,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-10-09,306552,294771,15,2025-10-09 08:05:43,98,2025-10-09 09:43:43,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-10-09,306552,294771,15,2025-10-09 08:05:43,98,2025-10-09 09:43:43,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-10-10,316294,297684,22,2025-10-10 04:24:33,67,2025-10-10 05:31:33,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-10-10,316294,297684,22,2025-10-10 04:24:33,67,2025-10-10 05:31:33,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-10-11,196142,183982,12,2025-10-11 12:36:39,100,2025-10-11 14:16:39,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-10-12,185750,175142,7,2025-10-12 06:19:41,28,2025-10-12 06:47:41,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-10-13,361231,356140,17,2025-10-13 12:50:37,107,2025-10-13 14:37:37,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-10-14,345626,337456,20,2025-10-14 12:37:24,59,2025-10-14 13:36:24,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-10-15,375026,358658,29,2025-10-15 10:34:11,117,2025-10-15 12:31:11,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-10-16,351136,326631,26,2025-10-16 04:24:35,72,2025-10-16 05:36:35,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-10-17,248690,232738,15,2025-10-17 03:31:45,81,2025-10-17 04:52:45,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-10-18,149767,144867,14,2025-10-18 03:32:26,72,2025-10-18 04:44:26,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-10-19,269705,257961,13,2025-10-19 07:32:15,16,2025-10-19 07:48:15,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-10-20,286429,271234,14,2025-10-20 10:49:28,94,2025-10-20 12:23:28,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-10-21,370846,364958,18,2025-10-21 12:29:32,59,2025-10-21 13:28:32,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-10-21,370846,364958,18,2025-10-21 12:29:32,59,2025-10-21 13:28:32,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-10-22,214185,202107,16,2025-10-22 06:40:47,71,2025-10-22 07:51:47,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-10-22,214185,202107,16,2025-10-22 06:40:47,71,2025-10-22 07:51:47,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-10-23,268455,264654,15,2025-10-23 03:26:58,38,2025-10-23 04:04:58,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-10-24,322392,181969,11,2025-10-24 06:22:12,124,2025-10-24 08:26:12,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-10-24,322392,181969,11,2025-10-24 06:22:12,124,2025-10-24 08:26:12,False,2,INCR,INACTIVE,BILLING_BR
4012,2025-10-24,322392,181969,11,2025-10-24 06:22:12,124,2025-10-24 08:26:12,False,3,INCR,ACTIVE,BILLING_BR
4012,2025-10-25,151276,0,1,2025-10-25 06:28:16,353,2025-10-25 12:21:16,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-10-25,151276,0,1,2025-10-25 06:28:16,353,2025-10-25 12:21:16,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-10-26,149305,138226,12,2025-10-26 09:33:22,95,2025-10-26 11:08:22,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-10-26,149305,138226,12,2025-10-26 09:33:22,95,2025-10-26 11:08:22,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-10-27,289215,278778,17,2025-10-27 03:20:56,119,2025-10-27 05:19:56,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-10-27,289215,278778,17,2025-10-27 03:20:56,119,2025-10-27 05:19:56,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-10-28,213018,205309,14,2025-10-28 02:53:11,100,2025-10-28 04:33:11,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-10-28,213018,205309,14,2025-10-28 02:53:11,100,2025-10-28 04:33:11,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-10-29,310969,307752,21,2025-10-29 07:42:37,98,2025-10-29 09:20:37,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-10-29,310969,307752,21,2025-10-29 07:42:37,98,2025-10-29 09:20:37,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-10-30,273177,255232,22,2025-10-30 00:25:02,105,2025-10-30 02:10:02,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-10-30,273177,255232,22,2025-10-30 00:25:02,105,2025-10-30 02:10:02,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-10-31,393115,362855,18,2025-10-31 02:08:38,20,2025-10-31 02:28:38,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-10-31,393115,362855,18,2025-10-31 02:08:38,20,2025-10-31 02:28:38,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-11-01,273094,266128,15,2025-11-01 09:53:49,62,2025-11-01 10:55:49,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-11-02,349624,324901,37,2025-11-02 11:11:22,88,2025-11-02 12:39:22,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-11-02,349624,324901,37,2025-11-02 11:11:22,88,2025-11-02 12:39:22,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-11-03,334751,313022,12,2025-11-03 03:02:19,10,2025-11-03 03:12:19,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-11-03,334751,313022,12,2025-11-03 03:02:19,10,2025-11-03 03:12:19,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-11-04,462182,437057,28,2025-11-04 00:27:04,11,2025-11-04 00:38:04,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-11-04,462182,437057,28,2025-11-04 00:27:04,11,2025-11-04 00:38:04,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-11-05,291739,277707,14,2025-11-05 12:59:12,115,2025-11-05 14:54:12,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-11-06,294075,290443,22,2025-11-06 00:18:15,20,2025-11-06 00:38:15,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-11-06,294075,290443,22,2025-11-06 00:18:15,20,2025-11-06 00:38:15,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-11-07,406257,378864,17,2025-11-07 06:22:25,119,2025-11-07 08:21:25,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-11-08,218104,214462,10,2025-11-08 05:32:01,63,2025-11-08 06:35:01,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-11-09,248482,231208,10,2025-11-09 02:57:03,96,2025-11-09 04:33:03,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-11-10,425247,392937,17,2025-11-10 11:20:07,10,2025-11-10 11:30:07,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-11-11,431579,424770,19,2025-11-11 08:31:02,64,2025-11-11 09:35:02,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-11-11,431579,424770,19,2025-11-11 08:31:02,64,2025-11-11 09:35:02,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-11-12,596605,545432,49,2025-11-12 06:29:55,98,2025-11-12 08:07:55,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-11-12,596605,545432,49,2025-11-12 06:29:55,98,2025-11-12 08:07:55,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-11-13,368778,359817,23,2025-11-13 12:44:58,39,2025-11-13 13:23:58,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-11-14,532804,500692,27,2025-11-14 01:55:55,63,2025-11-14 02:58:55,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-11-15,327811,314933,22,2025-11-15 02:55:06,100,2025-11-15 04:35:06,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-11-15,327811,314933,22,2025-11-15 02:55:06,100,2025-11-15 04:35:06,False,2,INCR,ACTIVE,BILLING_BR
4012,2025-11-16,181534,175695,8,2025-11-16 11:33:50,52,2025-11-16 12:25:50,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-11-16,181534,175695,8,2025-11-16 11:33:50,52,2025-11-16 12:25:50,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-11-17,485574,0,1,2025-11-17 04:04:54,516,2025-11-17 12:40:54,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-11-17,485574,0,1,2025-11-17 04:04:54,516,2025-11-17 12:40:54,False,2,FULL,INACTIVE,BILLING_BR
4012,2025-11-18,463105,429250,28,2025-11-18 03:18:25,109,2025-11-18 05:07:25,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-11-19,496530,463866,29,2025-11-19 00:20:30,100,2025-11-19 02:00:30,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-11-20,494988,485551,59,2025-11-20 09:52:34,46,2025-11-20 10:38:34,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-11-21,438456,338326,37,2025-11-21 10:41:09,84,2025-11-21 12:05:09,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-11-21,438456,338326,37,2025-11-21 10:41:09,84,2025-11-21 12:05:09,False,2,INCR,INACTIVE,BILLING_BR
4012,2025-11-21,438456,338326,37,2025-11-21 10:41:09,84,2025-11-21 12:05:09,False,3,FULL,ACTIVE,BILLING_BR
4012,2025-11-22,269146,254039,18,2025-11-22 08:57:43,116,2025-11-22 10:53:43,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-11-23,264127,253450,10,2025-11-23 01:28:41,117,2025-11-23 03:25:41,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-11-23,264127,253450,10,2025-11-23 01:28:41,117,2025-11-23 03:25:41,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-11-24,407345,392012,19,2025-11-24 00:22:38,22,2025-11-24 00:44:38,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-11-25,500598,480271,53,2025-11-25 12:44:04,17,2025-11-25 13:01:04,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-11-25,500598,480271,53,2025-11-25 12:44:04,17,2025-11-25 13:01:04,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-11-26,509216,471471,23,2025-11-26 09:49:35,34,2025-11-26 10:23:35,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-11-27,541426,506142,24,2025-11-27 04:41:31,13,2025-11-27 04:54:31,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-11-27,541426,506142,24,2025-11-27 04:41:31,13,2025-11-27 04:54:31,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-11-28,502382,486956,27,2025-11-28 05:52:09,104,2025-11-28 07:36:09,False,1,FULL,ACTIVE,BILLING_BR
4012,2025-11-29,308598,294000,12,2025-11-29 06:55:23,10,2025-11-29 07:05:23,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-11-29,308598,294000,12,2025-11-29 06:55:23,10,2025-11-29 07:05:23,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-11-30,265748,0,1,2025-11-30 06:09:41,489,2025-11-30 14:18:41,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-11-30,265748,0,1,2025-11-30 06:09:41,489,2025-11-30 14:18:41,False,2,FULL,ACTIVE,BILLING_BR
4012,2025-12-01,492682,454166,37,2025-12-01 10:42:24,110,2025-12-01 12:32:24,False,1,FULL,INACTIVE,BILLING_BR
4012,2025-12-01,492682,454166,37,2025-12-01 10:42:24,110,2025-12-01 12:32:24,False,2,INCR,ACTIVE,BILLING_BR
